SKU,Country,State/Province/Market,Date,Market Manager,Cost of Goods Sold,Sell Price,Profit,Profit Margin,Sales (4.5 L Cases),Revenue,Profit of Sales,Accounts Sold,Monthly Rate of Sales per Account,Tequila Tastings,Distributor Size,Market Type,Brand Ambassador Hired,Number of Brand Ambassadors,Top 10 Tequila Market
Tequila Anejo,United States,Massachusetts,2023-02-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-03-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-04-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-05-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-06-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-07-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-08-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-09-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-10-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-11-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Anejo,United States,Massachusetts,2023-12-01,Wesley,83.64,155,71.36,0.5396129032258065,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-01-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-02-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-03-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-04-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-05-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-06-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-07-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-08-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-09-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-10-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-11-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Wooden Cask,United States,Massachusetts,2023-12-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-01-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-02-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-03-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-04-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-05-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-06-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-07-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-08-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-09-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-10-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-11-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Supremo,United States,Massachusetts,2023-12-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-01-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-02-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-03-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-04-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-05-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-06-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-07-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-08-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-09-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-10-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-11-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Vivo,United States,Massachusetts,2023-12-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Unknown,Free Market,No,0,No
Tequila Plata,United States,Michigan,2021-01-01,Wesley,62.24,110,47.76,0.5658181818181819,2.17,238.7,135.0608,,,7,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-02-01,Wesley,62.24,110,47.76,0.5658181818181819,9.33,1026.3,580.6992,,,1,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-03-01,Wesley,62.24,110,47.76,0.5658181818181819,16.5,1815.0,1026.96,,,7,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-04-01,Wesley,62.24,110,47.76,0.5658181818181819,28.67,3153.7000000000003,1784.4208000000003,,,6,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-05-01,Wesley,62.24,110,47.76,0.5658181818181819,19.0,2090.0,1182.5600000000002,,,2,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-06-01,Wesley,62.24,110,47.76,0.5658181818181819,9.83,1081.3,611.8192,,,1,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-07-01,Wesley,62.24,110,47.76,0.5658181818181819,21.83,2401.3,1358.6992,,,7,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-08-01,Wesley,62.24,110,47.76,0.5658181818181819,7.83,861.3,487.3392,,,8,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-09-01,Wesley,62.24,110,47.76,0.5658181818181819,11.83,1301.3,736.2992,,,9,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-10-01,Wesley,62.24,110,47.76,0.5658181818181819,26.33,2896.3,1638.7792,,,3,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-11-01,Wesley,62.24,110,47.76,0.5658181818181819,58.83,6471.3,3661.5792000000006,,,7,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2021-12-01,Wesley,62.24,110,47.76,0.5658181818181819,64.5,7095.0,4014.480000000001,,,3,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-01-01,Wesley,69.27,120,50.73,0.5772499999999999,2.17,260.4,150.31589999999997,,,5,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-02-01,Wesley,69.27,120,50.73,0.5772499999999999,8.0,960.0,554.16,,,2,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-03-01,Wesley,69.27,120,50.73,0.5772499999999999,20.33,2439.6,1408.2590999999998,,,6,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-04-01,Wesley,69.27,120,50.73,0.5772499999999999,19.0,2280.0,1316.13,,,4,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-05-01,Wesley,69.27,120,50.73,0.5772499999999999,17.83,2139.6,1235.0840999999998,,,4,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-06-01,Wesley,69.27,120,50.73,0.5772499999999999,8.33,999.6,577.0191,,,1,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-07-01,Wesley,69.27,120,50.73,0.5772499999999999,11.67,1400.4,808.3809,,,2,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-08-01,Wesley,69.27,120,50.73,0.5772499999999999,13.17,1580.4,912.2859,,,10,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-09-01,Wesley,69.27,120,50.73,0.5772499999999999,16.67,2000.4,1154.7309,,,9,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-10-01,Wesley,69.27,120,50.73,0.5772499999999999,22.0,2640.0,1523.9399999999998,,,6,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-11-01,Wesley,69.27,120,50.73,0.5772499999999999,42.67,5120.400000000001,2955.7509,,,9,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2021-12-01,Wesley,69.27,120,50.73,0.5772499999999999,44.83,5379.599999999999,3105.374099999999,,,7,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-01-01,Wesley,92.2,140,47.8,0.6585714285714286,5.0,700.0,461.0,,,10,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-02-01,Wesley,92.2,140,47.8,0.6585714285714286,17.67,2473.8,1629.1740000000002,,,8,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-03-01,Wesley,92.2,140,47.8,0.6585714285714286,35.33,4946.2,3257.426,,,7,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-04-01,Wesley,92.2,140,47.8,0.6585714285714286,44.33,6206.2,4087.226,,,5,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-05-01,Wesley,92.2,140,47.8,0.6585714285714286,40.5,5670.0,3734.1,,,7,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-06-01,Wesley,92.2,140,47.8,0.6585714285714286,30.17,4223.8,2781.674,,,3,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-07-01,Wesley,92.2,140,47.8,0.6585714285714286,33.83,4736.2,3119.126,,,1,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-08-01,Wesley,92.2,140,47.8,0.6585714285714286,19.67,2753.8,1813.574,,,6,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-09-01,Wesley,92.2,140,47.8,0.6585714285714286,21.17,2963.8,1951.8740000000005,,,2,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-10-01,Wesley,92.2,140,47.8,0.6585714285714286,57.5,8050.0,5301.5,,,9,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-11-01,Wesley,92.2,140,47.8,0.6585714285714286,18.83,2636.2,1736.126,,,3,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2021-12-01,Wesley,92.2,140,47.8,0.6585714285714286,80.17,11223.8,7391.674000000001,,,4,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-01-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-02-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-03-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-04-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-05-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-06-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-07-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-08-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-09-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-10-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-11-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Wooden Cask,United States,Michigan,2021-12-01,Wesley,102.26,245,142.74,0.4173877551020408,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-01-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-02-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-03-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-04-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-05-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-06-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-07-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-08-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-09-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-10-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-11-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Supremo,United States,Michigan,2021-12-01,Wesley,96.48,185,88.52,0.5215135135135135,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-01-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-02-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-03-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-04-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-05-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-06-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-07-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-08-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-09-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-10-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-11-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Vivo,United States,Michigan,2021-12-01,Wesley,110.32,419,308.68,0.2632935560859188,0.0,0.0,0.0,,,0,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-01-01,Wesley,55.78,115,59.22,0.4850434782608696,9.33,1072.95,520.4274,,,7,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-02-01,Wesley,55.78,115,59.22,0.4850434782608696,8.17,939.55,455.7226,,,3,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-03-01,Wesley,55.78,115,59.22,0.4850434782608696,13.5,1552.5,753.03,,,6,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-04-01,Wesley,55.78,115,59.22,0.4850434782608696,10.5,1207.5,585.69,,,8,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-05-01,Wesley,55.78,115,59.22,0.4850434782608696,22.5,2587.5,1255.05,,,10,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-06-01,Wesley,55.78,115,59.22,0.4850434782608696,46.83,5385.45,2612.1774,,,5,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-07-01,Wesley,55.78,115,59.22,0.4850434782608696,33.0,3795.0,1840.74,,,1,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-08-01,Wesley,55.78,115,59.22,0.4850434782608696,28.83,3315.45,1608.1373999999998,,,10,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-09-01,Wesley,55.78,115,59.22,0.4850434782608696,12.0,1380.0,669.36,,,1,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-10-01,Wesley,55.78,115,59.22,0.4850434782608696,28.33,3257.95,1580.2474,,,1,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-11-01,Wesley,55.78,115,59.22,0.4850434782608696,13.67,1572.05,762.5126,,,5,Medium,Controlled Market,No,0,Yes
Tequila Plata,United States,Michigan,2022-12-01,Wesley,55.78,115,59.22,0.4850434782608696,14.0,1610.0,780.9200000000001,,,8,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-01-01,Wesley,63.46,125,61.54,0.50768,5.83,728.75,369.9718,,,5,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-02-01,Wesley,63.46,125,61.54,0.50768,13.67,1708.75,867.4982,,,1,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-03-01,Wesley,63.46,125,61.54,0.50768,11.33,1416.25,719.0018,,,10,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-04-01,Wesley,63.46,125,61.54,0.50768,21.0,2625.0,1332.66,,,6,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-05-01,Wesley,63.46,125,61.54,0.50768,21.0,2625.0,1332.66,,,9,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-06-01,Wesley,63.46,125,61.54,0.50768,30.67,3833.75,1946.3182,,,5,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-07-01,Wesley,63.46,125,61.54,0.50768,34.67,4333.75,2200.1582000000003,,,5,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-08-01,Wesley,63.46,125,61.54,0.50768,35.0,4375.0,2221.1,,,8,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-09-01,Wesley,63.46,125,61.54,0.50768,16.17,2021.25,1026.1482,,,10,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-10-01,Wesley,63.46,125,61.54,0.50768,40.17,5021.25,2549.1882,,,9,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-11-01,Wesley,63.46,125,61.54,0.50768,12.83,1603.75,814.1918000000001,,,5,Medium,Controlled Market,No,0,Yes
Tequila Reposado,United States,Michigan,2022-12-01,Wesley,63.46,125,61.54,0.50768,27.17,3396.25,1724.2082,,,1,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2022-01-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,12.33,1787.85,1077.3954,,,8,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2022-02-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,9.67,1402.15,844.9646,,,6,Medium,Controlled Market,No,0,Yes
Tequila Anejo,United States,Michigan,2022-03-01,Wesley,87.38,145,57.620000000000005,0.6026206896551723,18.5,2682.5,1616.5299999999995,,,6,Medium,Controlled Market,No,0,Yes
